id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8926775,Palms Place Luxury High rise - 18F,6084958,Marina,,Unincorporated Areas,36.11568,-115.19754,Entire home/apt,102,2,170,2020-10-05,2.81,2,29
8965113,Room 3,46486517,Liz,,Unincorporated Areas,36.119,-115.28807,Private room,50,30,37,2020-09-03,0.71,3,176
9026491,Signature MGM Grand 2BR/3BA,37064139,Luxury Hotels,,Unincorporated Areas,36.10635,-115.16754,Entire home/apt,359,2,5,2020-01-17,0.16,10,126
9026496,Deluxe Suite at Signature MGM Grand!,37064139,Luxury Hotels,,Unincorporated Areas,36.10508,-115.16575,Entire home/apt,98,2,66,2020-08-22,1.25,10,127
9026515,MGM Signature Deluxe Suite,37064139,Luxury Hotels,,Unincorporated Areas,36.10743,-115.16691,Entire home/apt,98,2,66,2020-10-19,1.10,10,97
9028890,MGM Signature 2BR/3BA Balcony Suite,37064139,Luxury Hotels,,Unincorporated Areas,36.1073,-115.16665,Entire home/apt,359,2,57,2020-03-01,0.97,10,127
9043728,Luxury One Bedroom Condo near Strip,7834425,Johnny,,Unincorporated Areas,36.11598,-115.16203,Entire home/apt,121,30,20,2020-01-04,0.33,1,114
9111007,Wyndham Grand Desert Resort,47475013,Hamilton,,Unincorporated Areas,36.10757,-115.16105,Entire home/apt,356,2,4,2020-02-25,0.10,2,364
9132839,Luxurious Private Studio,47568376,Ronnie,,Unincorporated Areas,36.08907,-115.11434,Entire home/apt,81,3,180,2020-10-19,2.98,2,44
9148395,Wyndham Grand Desert-1 bdrm shuttle to the strip,30787515,Brooke,,Unincorporated Areas,36.10695,-115.1603,Entire home/apt,169,2,13,2020-03-13,0.22,119,49
9149258,Modern 1 bedroom Apartment!,38509931,Adrianna,,Unincorporated Areas,36.11317,-115.13514,Entire home/apt,72,1,426,2020-10-05,7.05,1,157
9164822,"Cozy 2 Bdrm 2 bath Parking include",47702604,Israel,,Unincorporated Areas,36.11388,-115.21678,Entire home/apt,99,180,3,2016-05-22,0.05,1,365
