id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
503772,Tropical Tranquil Retreat,2484614,Cathleen,,Hollywood,26.00071,-80.15769,Entire home/apt,89,1,5,2018-05-14,0.15,1,364
533847,"Private, Tranquil & Beautiful Suite",1585064,Deborah,,Miramar,25.98779,-80.3169,Private room,27,180,42,2020-08-10,0.42,2,148
577098,Tropical/Private Room(s)/Pool,1748183,Wendy,,Plantation,26.13392,-80.2358,Private room,55,2,38,2020-02-18,0.40,3,335
592583,Ocean Front Condo! Central Fort Lauderdale Beach,1770887,Chris,,Fort Lauderdale,26.13621,-80.10403,Entire home/apt,347,3,22,2020-03-14,0.22,9,35
658344,Ocean Front Condo | Central Ft Lauderdale Beach,1770887,Chris,,Fort Lauderdale,26.13804,-80.10532,Entire home/apt,229,6,20,2020-03-14,0.20,9,28
674776,Oceanfront studio+Pool+WiFi+Equip.Kitchen+Laundry,3426390,Giovanna,,Hollywood,26.01275,-80.11671,Entire home/apt,51,28,52,2020-09-17,0.53,2,347
680331,"Oceanfront Condo in Hollywood, FL",3463815,Nelson,,Hallandale Beach,25.98637,-80.11867,Entire home/apt,165,3,9,2020-08-24,0.10,2,365
694022,Gorgeous Condo in Fort Lauderdale,3484283,Nikki / Sammy,,Pompano Beach,26.21016,-80.10735,Entire home/apt,185,3,45,2020-09-07,0.46,1,309
695109,Professionally Cleaned Central Beachside Location!,1770887,Chris,,Fort Lauderdale,26.13648,-80.10606,Entire home/apt,208,7,19,2020-03-21,0.19,9,14
695242,Beachside condo - Central Ft Lauderdale Beach!,1770887,Chris,,Fort Lauderdale,26.13748,-80.10556,Entire home/apt,347,6,29,2020-03-06,0.30,9,0
716990,Beautiful house Central Ft. Lauderdale!,3696537,David & Sindy,,Fort Lauderdale,26.14232,-80.12738,Entire home/apt,550,15,210,2018-03-18,2.17,1,178
722515,"Decadent Oasis - hot tub, pool and billiards",2609518,Bram,,Hollywood,26.0073,-80.15713,Entire home/apt,526,3,176,2020-10-19,1.81,11,227
724829,Heavenly Sunsets in Fort Lauderdale,3747351,Chuckie,,Fort Lauderdale,26.16462,-80.10483,Private room,135,1,13,2019-03-17,0.16,1,359
765598,Enjoy A Garden Eden By The Beach!,4036922,Gail,,Fort Lauderdale,26.16633,-80.11567,Entire home/apt,360,3,34,2020-07-08,0.36,1,272
801174,Quiet and basic,1563441,Andrew,,Margate,26.222,-80.21673,Private room,50,20,0,,,1,87
813346,2 month Lease on Deerfield Beach,4274008,Nathan,,Deerfield Beach,26.30933,-80.07735,Entire home/apt,300,60,0,,,1,365
817635,Deerfield Beach Vacation Townhouse 2 Bed 2 Bath,4168960,Ike,,Deerfield Beach,26.32085,-80.14409,Entire home/apt,108,5,18,2019-10-17,0.20,1,346
845458,The Bismarck Villa,4414033,James,,Wilton Manors,26.16163,-80.15217,Entire home/apt,263,4,5,2020-01-04,0.05,1,323
901497,Mary Pop Apartments ( Studio ) LAST MINUTE OK,454736,"Jon,  Mary Pop Apartments",,Dania Beach,26.03392,-80.14201,Entire home/apt,55,4,99,2020-02-15,1.05,8,178
912964,On the Beach Chic 2 Bedroom Miami,4787710,Shannon,,Hollywood,25.98925,-80.11882,Entire home/apt,114,2,51,2020-08-29,0.55,1,306
915364,Renovations from October 16 to Feb. 1st.,4913859,Patrick,,Hollywood,26.02558,-80.14704,Entire home/apt,67,3,9,2020-08-18,0.37,1,239
916342,1/1 MARY POP APARTMENTS #206 LAST MINUTE OK,454736,"Jon,  Mary Pop Apartments",,Dania Beach,26.03392,-80.14201,Entire home/apt,80,7,18,2020-01-17,0.22,8,365
980856,2 Bedroom apartment in Coral Springs,5371244,Elizabeth,,Coral Springs,26.25763,-80.23714,Entire home/apt,100,1,122,2020-10-21,1.73,2,354
990398,Sunny Fort Lauderdale Get-Away,3289399,Valerie,,Fort Lauderdale,26.14705,-80.15206,Entire home/apt,82,7,60,2020-03-14,0.68,1,247
998144,OCEANFRONT MODERN 2/2 BEDROOM ON THE BEACH  2 FL,2001930,Dmitri,,Hallandale Beach,25.98643,-80.11813,Entire home/apt,153,5,3,2018-03-03,0.04,35,201
1002995,Nice masterbedroom at Fort lauderdale,5514632,Tony,,Tamarac,26.17976,-80.22598,Private room,48,1,21,2019-11-22,0.26,12,82
1038248,Mins from everything 3/2 House,240212,Elisa And Stephen,,Pembroke Pines,26.01895,-80.25821,Entire home/apt,300,7,17,2020-08-01,0.19,1,269
1069095,Room in Fort lauderdale.,5514632,Tony,,North Lauderdale,26.21588,-80.22835,Private room,49,1,14,2017-03-25,0.20,12,82
1076949,Key West Style Bungalow,1931430,Ana,,Fort Lauderdale,26.11777,-80.15773,Entire home/apt,126,2,40,2020-02-22,0.48,2,265
1097406,Aladdin's palace,6030918,Fatima,,Hollywood,26.01865,-80.16034,Entire home/apt,148,1,109,2020-09-07,1.23,1,0
1115250,Stay at Walrick of So Fla (BR1)!,6021015,Walter,,Wilton Manors,26.15727,-80.15172,Private room,117,1,77,2020-03-15,0.85,2,365
